characteristic,direction,excntry,eom,signal,n_stocks,n_stocks_min,ret_ew,ret_vw,ret_vw_cap
ret_1_0,-1,NGA,2007-10-31,-0.1595445565,70,26,-0.00872325483129371,-0.0192595858434831,-0.0192595858434831
ret_1_0,-1,NGA,2007-11-30,-0.1461962004,84,35,-0.00401679953918366,-0.00678105172891663,-0.00678105172891663
ret_1_0,-1,NGA,2007-12-31,-0.269723005,113,43,-0.0985247719183056,-0.0829914136881829,-0.0829914136881829
ret_1_0,-1,NGA,2008-01-31,-0.3176657446,91,39,-0.0341856831339744,0.018316792089078,0.018316792089078
ret_1_0,-1,NGA,2008-02-29,-0.2890232491,117,31,-0.221175965912978,-0.0183854933451868,-0.0183854933451868
ret_1_0,-1,NGA,2008-03-31,-0.480379626,132,33,-0.0328780951626263,0.0623418643163722,0.0623418643163722
ret_1_0,-1,NGA,2008-04-30,-0.2457647842,128,51,-0.153923709264197,0.0404430132090421,0.0404430132090421
ret_1_0,-1,NGA,2008-05-31,-0.29985680325,127,60,-0.0233891988042537,0.0058013712587155,0.0058013712587155
ret_1_0,-1,NGA,2008-06-30,-0.1644957507,113,41,-0.0338960060009146,0.0311026420973917,0.0311026420973917
ret_1_0,-1,NGA,2008-07-31,-0.1316455289,123,58,-0.0772228144309284,0.0402062206579036,0.0402062206579036
ret_1_0,-1,NGA,2008-08-31,-0.15007745525,119,55,-0.0525567357339489,-0.0451654290000705,-0.0451654290000705
ret_1_0,-1,NGA,2008-09-30,-0.2640317638,90,44,0.0917397618046443,0.0515951933263983,0.0515951933263983
ret_1_0,-1,NGA,2008-10-31,-0.19814769765,73,15,-0.141625797605172,-0.158756081452819,-0.158756081452819
ret_1_0,-1,NGA,2008-11-30,-0.301161094,102,17,0.01881680816,-0.0168703561477169,-0.0168703561477169
ret_1_0,-1,NGA,2008-12-31,-0.2655029595,109,39,-0.0505394354587912,-0.0460311092115054,-0.0460311092115054
ret_1_0,-1,NGA,2009-01-31,-0.165021639,110,42,-0.0334429122605042,-0.0232285850157915,-0.0232285850157915
ret_1_0,-1,NGA,2009-02-28,-0.4076931035,134,48,0.280061942591376,0.417668361776451,0.417668361776451
ret_1_0,-1,NGA,2009-03-31,-0.44083126995,124,26,0.0814311044634223,-0.0867824280137775,-0.0867824280137775
ret_1_0,-1,NGA,2009-04-30,-0.2600785075,119,54,0.00406383466680912,-0.00673971354949016,-0.00673971354949016
ret_1_0,-1,NGA,2009-05-31,-0.2970267911,114,24,-0.318141039472222,-0.100465742561574,-0.100465742561574
ret_1_0,-1,NGA,2009-06-30,-0.7585866169,116,30,0.101177578285116,0.158913772157309,0.158913772157309
ret_1_0,-1,NGA,2009-07-31,-0.3256464622,86,31,-0.0163105072810557,-0.042513544488195,-0.042513544488195
ret_1_0,-1,NGA,2009-08-31,-0.23748433755,105,46,-0.0647501102249447,-0.0956133995803317,-0.0956133995803317
ret_1_0,-1,NGA,2009-09-30,-0.22896331125,107,36,-0.0643778289406103,0.0577484963773531,0.0577484963773531
ret_1_0,-1,NGA,2009-10-31,-0.30612369755,106,24,-0.0191715885359756,0.00457896120947536,0.00457896120947536
ret_1_0,-1,NGA,2009-11-30,-0.1445339274,122,38,0.00915602622907268,-0.0518657180819578,-0.0518657180819578
ret_1_0,-1,NGA,2009-12-31,-0.1920135177,94,29,-0.0168182502656764,-0.045582282181601,-0.045582282181601
ret_1_0,-1,NGA,2010-01-31,-0.1391601175,125,27,0.00803740097033258,0.0131584624929297,0.0131584624929297
ret_1_0,-1,NGA,2010-02-28,-0.2422734333,139,48,-0.0265492190084575,-0.0229531693055185,-0.0229531693055185
ret_1_0,-1,NGA,2010-03-31,-0.14321261495,144,24,-0.135421948228333,-0.00368189120167917,-0.00368189120167917
ret_1_0,-1,NGA,2010-04-30,-0.2965020081,137,43,0.00458964743916378,0.067078130643567,0.067078130643567
ret_1_0,-1,NGA,2010-05-31,-0.45409897825,74,36,0.0155413908312865,0.0105751365041308,0.0105751365041308
ret_1_0,-1,NGA,2010-06-30,-0.1883725532,99,32,0.010215195911334,0.0173021247670057,0.0173021247670057
