characteristic,direction,excntry,eom,signal,n_stocks,n_stocks_min,ret_ew,ret_vw,ret_vw_cap
qmj_prof,1,ARE,2004-09-30,2.2801353467,11,4,0.0998467560571429,0.0957481326841843,0.143356821521539
qmj_prof,1,ARE,2004-10-31,2.2070645711,11,4,-0.00155863931428571,0.0207512311269954,0.0105214277045436
qmj_prof,1,ARE,2004-11-30,2.0793098407,13,5,0.01428987953,0.0471046873508833,0.0293648477167062
qmj_prof,1,ARE,2005-01-31,1.8812803317,11,3,0.0417616520791667,-0.0142052196600633,-0.00237629728044374
qmj_prof,1,ARE,2005-02-28,2.27873606135,10,2,-0.1267826580125,-0.0869993139593065,-0.0801244697712281
qmj_prof,1,ARE,2005-03-31,2.3121897501,12,4,-0.223754351925,-0.358269075056284,-0.241391654101962
qmj_prof,1,ARE,2005-04-30,2.3121897501,12,3,-0.250356431311111,-0.109572656103572,-0.156644027329482
qmj_prof,1,ARE,2005-05-31,2.2599760745,14,4,0.10134944325,0.0200427887973077,0.113630549962677
qmj_prof,1,ARE,2005-06-30,2.2599760745,14,4,-0.086663650605,-0.25005635177734,-0.196103442885811
qmj_prof,1,ARE,2005-07-31,2.3406895057,13,4,-0.00140955489722222,-0.0598909706943917,-0.0610804190524151
qmj_prof,1,ARE,2005-08-31,2.2836341518,13,4,-0.361730644175,-0.359203131850547,-0.381965372387637
qmj_prof,1,ARE,2005-09-30,2.2836341518,13,4,-0.0224762731861111,-0.129790755385995,-0.0376907009946961
qmj_prof,1,ARE,2005-10-31,2.3883195132,13,4,0.0224687393083333,0.0569691752085862,0.0483157232748688
qmj_prof,1,ARE,2005-11-30,2.5155908309,14,7,0.0206483313571429,-0.00459550725467736,-0.00857069634923477
qmj_prof,1,ARE,2005-12-31,2.4781081601,14,7,0.0474146118285714,0.0483478328440865,0.0373942914832178
qmj_prof,1,ARE,2006-01-31,2.1282812166,18,7,0.233765432805195,0.0260952926803052,0.10590694735905
qmj_prof,1,ARE,2006-02-28,2.3270890555,21,8,0.118793757905769,0.018581920821404,0.0231349486069398
qmj_prof,1,ARE,2006-03-31,2.1333371726,31,14,-0.0343997637785714,0.0130998774613395,-0.0150187702684463
qmj_prof,1,ARE,2006-04-30,2.2142857145,34,14,0.02591466913,-0.044246256172458,-0.0224027758659831
qmj_prof,1,ARE,2006-05-31,2.25935534805,39,17,-0.00552154925026738,0.0204346482945109,0.0144391453312423
qmj_prof,1,ARE,2006-06-30,2.241556662,37,17,-0.0302180453108824,-0.0544592513421412,-0.0530925078671833
qmj_prof,1,ARE,2006-07-31,2.161441496,37,18,-0.00618907365233918,0.0452009598102412,0.0333813149849363
qmj_prof,1,ARE,2006-08-31,2.1614414957,43,18,-0.0215319867068889,0.121472754845838,0.0974546211636369
qmj_prof,1,ARE,2006-09-30,2.1404912531,42,20,0.00313131844409091,-0.0180064140600384,-0.014680523181903
qmj_prof,1,ARE,2006-10-31,2.2045035872,41,19,-0.00453175441531101,0.00748940610299424,-0.00181481760676613
qmj_prof,1,ARE,2006-11-30,2.31902325405,39,18,-0.0173578470404762,-0.0411784603539741,-0.0288311883549927
qmj_prof,1,ARE,2006-12-31,2.2894058861,36,18,0.0148184960722222,0.0430749793409,0.0356106054392707
qmj_prof,1,ARE,2007-01-31,2.26861555605,36,18,-0.00661930835,-0.0117254173694615,-0.0164809780354324
qmj_prof,1,ARE,2007-02-28,2.25928212425,39,14,0.051844415684,0.0479928428927715,0.0544205537221612
qmj_prof,1,ARE,2007-03-31,2.2997789139,35,15,-0.0172864063783333,0.0618259958449756,0.0596740811463249
qmj_prof,1,ARE,2007-04-30,2.2706677885,40,19,-0.0319698007411028,-0.0143183510378341,-0.0199659702614686
qmj_prof,1,ARE,2007-05-31,2.1812043806,46,19,-0.0292915207875244,-0.0171125906705289,0.00706062386340697
qmj_prof,1,ARE,2007-06-30,2.25297013805,47,20,-0.00916370463574074,-0.000922312436338654,-0.00807192188822236
qmj_prof,1,ARE,2007-07-31,2.2859415484,49,23,-0.0507163194869565,-0.0458477168304005,-0.0371152533032335
qmj_prof,1,ARE,2007-08-31,2.2696742848,47,21,0.0154574967838429,0.00464124759826717,0.0066392994655836
qmj_prof,1,ARE,2007-09-30,2.1798927137,48,22,0.0139771636734266,0.0172128425663195,0.0178240221457196
