characteristic,direction,excntry,eom,signal,n_stocks,n_stocks_min,ret_ew,ret_vw,ret_vw_cap
sale_gr3,-1,QAT,2018-09-30,-0.9256830582,31,12,-0.0593270551723684,0.0103259381014386,-0.00057711600063182
sale_gr3,-1,QAT,2018-10-31,-0.9256830582,31,12,-0.0298344470342105,-0.0191342315451824,-0.00921602540209857
sale_gr3,-1,QAT,2018-11-30,-0.8628034789,30,11,0.0298641574674641,-0.00139117053636167,0.00713055237878287
sale_gr3,-1,QAT,2018-12-31,-0.8628034789,30,11,0.00129725385741627,-0.00889559893922403,-0.0181053224490503
sale_gr3,-1,QAT,2019-01-31,-0.82286249885,30,10,-0.00255846913500001,0.0266578313430915,0.0116264405899405
sale_gr3,-1,QAT,2019-02-28,-1.0557928475,28,11,0.00600251539304813,-0.0316074247140125,-0.024926349854781
sale_gr3,-1,QAT,2019-03-31,-1.04950890185,28,12,0.070027213825,0.00663352846618363,-0.017983488764096
sale_gr3,-1,QAT,2019-04-30,-1.0557928475,28,11,-0.0359396192759358,-0.0834257839577802,-0.0719141708714585
sale_gr3,-1,QAT,2019-05-31,-0.9476742903,30,12,-0.0280412738527778,-0.0850954655801138,-0.111626850754331
sale_gr3,-1,QAT,2019-06-30,-0.9476742903,30,12,0.0353381823055556,-0.0237833236562636,-0.022414386719746
sale_gr3,-1,QAT,2019-07-31,-0.9476742903,30,12,-0.00379548060277778,-0.0102017617539636,-0.00503572217531161
sale_gr3,-1,QAT,2019-08-31,-0.9416554827,31,13,-0.0127985124534188,0.0141066294635604,0.0198232954863894
sale_gr3,-1,QAT,2019-09-30,-0.9010104027,31,14,0.0196085684718487,0.0356760795221125,0.0294311585907267
sale_gr3,-1,QAT,2019-10-31,-0.9010104027,31,14,-0.0335813081726891,-0.0739511403521768,-0.0754083004899046
sale_gr3,-1,QAT,2019-11-30,-0.78326645555,32,14,0.00633543170238095,0.0159723046950094,0.0165192488003101
sale_gr3,-1,QAT,2019-12-31,-0.78326645555,32,14,0.00178773408730159,-0.0638469206866178,-0.0530010611665156
sale_gr3,-1,QAT,2020-01-31,-0.7373900329,34,13,-0.00587119085494506,-0.0472152796689912,-0.0565652940089372
sale_gr3,-1,QAT,2020-02-29,-0.8034300042,29,13,-0.0779050389288462,-0.0786954645478336,-0.0759038187905979
sale_gr3,-1,QAT,2020-03-31,-0.815633804,31,11,-0.0708437853472727,0.0122253255939752,0.0059997744456281
sale_gr3,-1,QAT,2020-04-30,-0.8352160995,30,11,0.217185168754545,0.152576993797704,0.142795621691175
sale_gr3,-1,QAT,2020-05-31,-0.7096668814,32,12,0.0294845113216667,0.0116476411955398,0.0074490532447481
sale_gr3,-1,QAT,2020-06-30,-0.7096668814,32,12,0.210800676481667,0.15226829162616,0.153931589809615
sale_gr3,-1,QAT,2020-07-31,-0.7096668814,32,12,0.09852727588,0.0770104670500041,0.0772597284132376
sale_gr3,-1,QAT,2020-08-31,-0.7975514973,32,13,0.0470462964445344,0.000159649413182233,-0.00946572336664307
sale_gr3,-1,QAT,2020-09-30,-0.7975514973,32,13,0.0388695156631579,0.117027065319935,0.120876728694882
sale_gr3,-1,QAT,2020-10-31,-0.7975514973,32,13,-0.0566973070688259,-0.0715361394342142,-0.0794155216037871
sale_gr3,-1,QAT,2020-11-30,-0.7732958391,31,13,0.00266514060042735,-0.0122442206410576,-0.0293586603755059
sale_gr3,-1,QAT,2020-12-31,-0.7732958391,31,13,0.0283531651747863,0.0398221476776032,0.0356724212857572
sale_gr3,-1,QAT,2021-01-31,-0.7732958391,31,13,-0.0404144495192308,-0.0165617734279163,-0.0168939788006766
sale_gr3,-1,QAT,2021-02-28,-0.669436362,31,15,-0.0221994741329167,-0.0267593739773977,-0.0300890690820603
sale_gr3,-1,QAT,2021-03-31,-0.63671459205,33,14,0.0283563553981203,-0.0290949765615706,-0.0246521950443638
sale_gr3,-1,QAT,2021-04-30,-0.645394964,33,15,0.0499949591144445,0.00738361020860671,-0.00596538659445153
sale_gr3,-1,QAT,2021-05-31,-0.62927514475,34,16,0.0296403111791667,0.0103608357821686,0.00820219449962022
sale_gr3,-1,QAT,2021-06-30,-0.62927514475,34,16,-0.0274183641854167,-0.0253115244235866,-0.0234064792812366
sale_gr3,-1,QAT,2021-07-31,-0.62927514475,34,16,-0.0166789077,-0.0221646582989782,-0.0211135173122896
sale_gr3,-1,QAT,2021-08-31,-0.6542316247,34,17,0.00521763358235294,0.0182095044618737,0.0133091336198075
sale_gr3,-1,QAT,2021-09-30,-0.6542316247,34,17,-0.0176658107117647,-0.0703055657242485,-0.0588304605618969
sale_gr3,-1,QAT,2021-10-31,-0.6542316247,34,17,-0.0277342884705882,-0.035310774412672,-0.0317213983790885
sale_gr3,-1,QAT,2021-11-30,-0.57975897105,32,14,0.0249586324880952,0.0271716969133153,0.0247534239865631
sale_gr3,-1,QAT,2021-12-31,-0.57975897105,32,14,0.00852864912142857,-0.0279209939140228,-0.0396573833312489
sale_gr3,-1,QAT,2022-01-31,-0.6063125703,33,14,-0.0250240857781955,-0.00335617323837507,-0.00319927599044052
sale_gr3,-1,QAT,2022-02-28,-0.50893932945,34,14,0.0250227854728572,-0.0467716389350565,-0.0447873365507422
sale_gr3,-1,QAT,2022-03-31,-0.4937735354,34,13,-0.00261507280659341,-0.0340297469270642,-0.0426795797598976
sale_gr3,-1,QAT,2022-04-30,-0.50893932945,34,14,-0.0278597183207143,-0.00951624446411043,-0.0260111532324612
sale_gr3,-1,QAT,2022-05-31,-0.4599075425,32,15,-0.0292242215309804,-0.0248002377145579,-0.00953408768588285
sale_gr3,-1,QAT,2022-06-30,-0.4599075425,32,15,-0.0165183683309804,0.0101761164230921,-0.00419672809597755
sale_gr3,-1,QAT,2022-07-31,-0.4718819983,32,16,-0.02646140148125,-0.0742525060559782,-0.0700975956218351
sale_gr3,-1,QAT,2022-08-31,-0.82916133655,32,16,-0.020312115075,-0.0196841871734389,-0.0103209332758564
sale_gr3,-1,QAT,2022-09-30,-0.82916133655,32,16,0.02128748214375,0.033718066557686,0.0342495757315544
sale_gr3,-1,QAT,2022-10-31,-0.7774059155,33,16,0.00308867089852941,0.0202411988616448,-0.00192088722499757
